ID,Date,Premisestype,Location,Urbanity,Locationlat,Locationlong,Currency,Binsnumber,Binssizematerial,Collected,Collectionavailable,Collectioninfo,Collectioninfochannel,Collectioninfochannelinterp,Collectionperiod,Accumulationtimenum,Collectionperiodother,Collectionrating,Collectionratingreason,Collectionwastelevelwhenta,Collectionrubbishbagsupport,Collectionrubbishbagwilling,Bownbowcollectionopinion,Collectionsuggestions,Collectionwillingtopay,Wastedisposalbulky,Wastedisposalbulkyother,Wastedisposalgeneral,Wastedisposalgeneralother,Wastedisposalgreen,Wastedisposalgreenother,Wastedisposalnappies,Wastedisposalnappiesother,Dietfood_0,Dietfrequency_0,Dietsource_0,Dietfood_1,Dietfrequency_1,Dietsource_1,Dietfood_2,Dietfrequency_2,Dietsource_2,Groceryexpenses,Groceryperiod,Groceryperiodnum,Groceryperiodother,Grocerytotal,Housenumberpeople,Housenumberchildren,Housenumberpeopleincome,Houseownership,Whatsourcesofincomedoesthispersonhave_0,Incomeamount_0,Incomeperiod_0,Incomeperiodnum_0,Incomeperiodother_0,Whatsourcesofincomedoesthispersonhave_1,Incomeamount_1,Incomeperiod_1,Incomeperiodnum_1,Incomeperiodother_1,Whatsourcesofincomedoesthispersonhave_2,Incomeamount_2,Incomeperiod_2,Incomeperiodnum_2,Incomeperiodother_2,Whatsourcesofincomedoesthispersonhave_3,Incomeamount_3,Incomeperiod_3,Incomeperiodnum_3,Whatsourcesofincomedoesthispersonhave_4,Incomeamount_4,Incomeperiod_4,Incomeperiodnum_4,Whatsourcesofincomedoesthispersonhave_5,Incomeamount_5,Incomeperiod_5,Incomeperiodnum_5,Incometotal,Levysupport,Electricityexpensesperiod,Mobilephone,Softdrinkcans,Transportationexpensesperiod,Waterbottlespweek,Totalcontainers,Cigarettebutts,Cigarettepackets,Straws,Coffeecups,Bagsglossy,Bagssupermarket,Takeawayconts,Takeawaylids
225,14/06/2019,pt_household,Toledo Rural,Rural,16.29293,-88.932833,bzd,1,I fifty pound rice sac,,yes,yes,Village council would share information,mail,p_month,30.00000000000000,,2,Can be more regular pick up,half_full,no,0.00000000000000,yes,Have bi-monthly collection,1,other,Used in other means at home ...large trees are cut for wood,disp_collect,,other,Placed by plant root,disp_burn,,Corn tortillas,df_every_day,diet_produce,Rice and beans,df_most_days,diet_produce,Flour,df_some_days,diet_buy,20,p_month,30,,20.00000000000000,2,1,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,No electricity,no,0,$10 ,0,1,0,0,0,0,0,0,0,0
227,14/06/2019,pt_household,Toledo Rural,Rural,16.272922,-88.950666,bzd,1,1 small pigtail bucket,,no,yes,Village council,council,other,,Dispose their own waste.most of the time it is less waste generated weekly,3,Non existent but does her best to educate her children on good practice,half_full,yes,2.00000000000000,yes,Create a schedule and execute,2,other,Used alternatively,disp_burn,,other,Placed around plants,disp_burn,,Eggs with corn tortillas and tomatoes,df_every_day,diet_buy,Rice and beans with chicken,df_most_days,diet_produce,Flour tortillas with beans and local chicken,df_most_days,diet_produce,200,p_fortnight,14,,428.57142860000000,2,3,2,own,Owns a cattle pasture and pig sty,2000,other,,Get paid when they make sale of livestock,Sells farm meat,1500,other,,Whenever sales happen after slaughtering animal,,,,,,,,,,,,,,,,,,,yes,$75 ,yes,0,$200 ,Only used bottle refills and not small bottles,0,0,0,0,0,0,0,0,0
218,14/06/2019,pt_household,Toledo Rural,Rural,16.25123,-88.89396,bzd,1,sixty gallon drum,,no,yes,Through kids and village council but no designated dump site so people dispose waste near rivers and valleys,school,other,,They dispose their own waste,3,Not exist in village,full,no,0.00000000000000,yes,Have a truck that collects waste for people and take to official dump site,2,disp_burn,,disp_burn,,other,Out under plants,disp_burn,,Rice with chicken,df_most_days,diet_buy,Flour tortillas or fry Jack with beans and egg,df_most_days,diet_buy,Stew beans with pigtail and rice,df_most_days,diet_buy,200,p_fortnight,14,,428.57142860000000,2,2,1,own,Mechanic,2000,other,,Everytime a repair happens...,,,,,,,,,,,,,,,,,,,,,,,,yes,120 per month,no,1,$250 per month,Uses refilled water bottles and carry own bottle when travelling,2,0,0,0,0,0,3,1,0
217,14/06/2019,pt_household,Toledo Rural,Rural,16.191813,-88.910195,bzd,1,30 litre bags,,no,yes,From parents practices,family,other,,They dispose their own waste in backyard by burning,3,Getting rid of own waste but prefers if there is a collection service,half_full,yes,1.00000000000000,yes,Is asking if there can be a collection service in place,1,disp_burn,,disp_burn,,other,Placed in Compost and food would be provided to dogs,disp_burn,,Fry Jack with beans and chicken and chop ham,df_most_days,diet_buy,Meat soup with rice or corn tortillas,df_some_days,diet_buy,Beans with flour tortillas and pork meat,df_most_days,diet_buy,250,p_week,7,,1071.42857100000000,2,2,1,own,Office Assistant,2000,p_fortnight,14,,,,,,,,,,,,,,,,,,,,,,,,4285.71428600000000,yes,$80 per month,no,0,$50 per month,Uses mostly five gallon refills,5,18,1,0,0,0,3,0,0
221,14/06/2019,pt_household,Toledo Rural,Rural,16.284902,-88.874319,bzd,0,,,no,no,,,other,,Burn own waste,3,Glad I can dispose my own waste,half_full,no,0.00000000000000,yes,Work hard,1,disp_burn,,disp_burn,,other,Thrown outside to rot,disp_burn,,Flour tortillas with stew chicken,df_most_days,diet_buy,Corn tortillas with stew beans,df_every_day,diet_produce,Rice with beans,df_some_days,diet_buy,50,p_week,7,,214.28571430000000,4,2,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,$30 per month,no,2,$10 per week for town errands,Don't drink from small bottles...only tap water,1,0,0,0,0,0,0,0,0
211,14/06/2019,pt_household,Toledo Rural,Rural,16.134437,-88.822616,bzd,1,Medium sized plastic bin,,no,no,,,other,,They dispose their own waste due to no system,5,They get rid of their own waste,half_full,yes,3.00000000000000,yes,Continue encouraging others to get rid of their own waste,3,disp_burn,,disp_burn,,other,Dispose in backyard for decaying,disp_burn,,Flower tortilla with egg and tomatoes,df_some_days,diet_buy,White rice stew beans and chicken,df_some_days,diet_buy,Tortilla with stew chicken,df_some_days,diet_buy,50,p_1day,1,,1500.00000000000000,3,1,2,own,Retired teacher,0,other,,Left due to illness from early retirement so isn't receiving any income,Post officer mail carrier,150,p_month,30,,,,,,,,,,,,,,,,,,,,yes,$100 a month,yes,2,None at the moment due to son who works on bus as conductor,None,2,0,3,0,0,0,3,10,0
213,14/06/2019,pt_household,Toledo Rural,Rural,16.151269,-88.873455,bzd,1,,,no,yes,News (radio),radio,other,,Has his own pit,3,No system in place,,no,3.00000000000000,yes,Have a waste collection system in place,0,disp_burn,,disp_bury,,disp_burn,,disp_burn,,Flour,df_most_days,diet_buy,Flour and ground food,df_most_days,diet_produce,Flour and ground foods,df_most_days,diet_produce,600,p_month,30,,600.00000000000000,2,6,1,own,Social security,1000,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,1000.00000000000000,yes,$15 per month,no,0,$4 per month month,0,0,0,4,0,0,0,0,3,0
215,14/06/2019,pt_household,Toledo Rural,Rural,16.152021,-88.875261,bzd,1,Sack.,,no,no,,,other,,Not collected.,1,People throw their garbage on the road and it end up in the river which they depend on for water.,,no,,yes,Pack our own garbage. Clean up the creek.,1,disp_burn,,disp_burn,,disp_burn,,disp_burn,,Beans/ flour tortilla,df_every_day,diet_buy,Pork meat/ chicken rice,df_most_days,diet_buy,Flour tortilla/ beans,df_most_days,diet_buy,300,p_month,30,,300.00000000000000,2,5,,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,40,no,1,4,7,0,0,0,0,0,0,5,0,0
172,11/06/2019,pt_household,Corozal Town,Regional,18.387041,-88.395634,bzd,1,80 liters,0.20000000000000,yes,yes,Observations,observation,p_week,7.00000000000000,,4,Loose garbage stays around,full,no,0.00000000000000,yes,Collect garbage twice a week,1,disp_collect,,disp_collect,,other,Not sure how green waste is disposed of,other,No babies,Rice,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,Vegetables,df_most_days,diet_buy,150,p_month,30,,150.00000000000000,1,3,0,rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Unknown,yes,0,0,2,5,0,0,0,0,0,12,4,0
174,11/06/2019,pt_household,Corozal Town,Regional,18.387411,-88.395709,bzd,2,,0.33333333300000,yes,yes,Town council,council,p_week,7.00000000000000,,5,Excellent service,full,no,0.00000000000000,yes,Garbage should be collected twice a week,1,other,Hasn’t disposed of any bulky waste to provide info,disp_collect,,other,Green waste is only collected if paid,other,No babies,Chicken,df_some_days,diet_produce,Rice,df_some_days,diet_buy,Beans,df_some_days,diet_buy,200,p_week,7,,857.14285710000000,5,2,2,own,Domestic worker (baby sitter),150,p_week,7,,Domestic worker,250,p_week,7,,,,,,,,,,,,,,,,,,,1714.28571400000000,yes,200,yes,0,20,4 five gallons,1,0,0,0,0,0,6,2,0
176,11/06/2019,pt_household,Corozal Town,Regional,18.389133,-88.397303,bzd,1,80,0.33333333300000,yes,yes,Observations,observation,p_week,7.00000000000000,,1,Not all waste is collected,full,no,0.00000000000000,yes,Collect 100% of garbage,0,disp_collect,,disp_collect,,disp_land_dump,,other,No babies,Vegetables,df_most_days,diet_buy,Rice,df_most_days,diet_buy,Bean,df_most_days,diet_buy,250,p_fortnight,14,,535.71428570000000,3,1,1,own,Freight,250,p_fortnight,14,,,,,,,,,,,,,,,,,,,,,,,,535.71428570000000,yes,130,yes,0,15,7,0,0,0,0,0,0,6,0,0
178,11/06/2019,pt_household,Corozal Town,Regional,18.390026,-88.398175,bzd,1,90 liters,1.00000000000000,yes,no,,,p_3days,3.50000000000000,,4,One worker constantly asked her for a soft drink and she can't afford giving the guy a coke every time since she is a single mother,half_full,no,0.00000000000000,yes,Workers not asking for coke or other benefits from the households.,0,other,Donate,disp_collect,,disp_collect,,other,No babies,Beans,df_every_day,diet_buy,Rice,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,150,p_week,7,,642.85714290000000,1,2,1,own,Selling food,,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,,yes,70,yes,0,10,5 five gallons a week,11,0,0,0,0,0,10,15,0
180,11/06/2019,pt_household,Corozal Town,Regional,18.390669,-88.396167,bzd,1,240 liters,0.66666666700000,yes,yes,Own Observations,observation,p_week,7.00000000000000,,4,Sometimes workers do not handle garbage system correctly,half_full,no,0.00000000000000,yes,Should handle the garbage more carefully.,,disp_collect,,disp_collect,,disp_land_dump,,other,No babies,Beans,df_every_day,diet_buy,Rice,df_most_days,diet_buy,Chicken,df_most_days,diet_buy,200,other,,Every 10 days,,3,0,2,own,Doctor,,p_1day,1,,Supervisor of a sales company,,p_week,7,,,,,,,,,,,,,,,,,,,,yes,85,yes,0,40,3 five gallons,2,0,0,0,0,0,10,12,0
171,11/06/2019,pt_household,Corozal Town,Regional,18.386722,-88.395441,bzd,1,80 liters,0.50000000000000,yes,no,,,p_3days,3.50000000000000,,3,Doesn’t pay much attention to garbage collectors,half_full,no,0.00000000000000,yes,0,0,disp_collect,,disp_collect,,disp_collect,,other,No babies,Rice,df_most_days,diet_buy,Beans,df_most_days,diet_buy,Chicken,,diet_buy,30,p_week,7,,128.57142860000000,4,1,2,own,N/a,,p_month,30,,N/a,,p_fortnight,14,,,,,,,,,,,,,,,,,,,,yes,90,yes,0,0,25,3,0,0,0,0,0,4,1,0
173,11/06/2019,pt_household,Corozal Town,Regional,18.390492,-88.396135,bzd,1,80 liters,0.50000000000000,yes,yes,Observations,observation,p_week,7.00000000000000,,1,Garbage is not collected properly and collection is not consistent,overflowing,no,0.00000000000000,yes,Provide larger bins/ dumpsters,30,other,It is left on the premise,disp_collect,,other,It is not collected,other,No babies,Rice,df_most_days,diet_buy,Chicken,df_some_days,diet_buy,Vegetables,df_some_days,diet_buy,150,p_week,7,,642.85714290000000,2,3,1,rent,Self employed,400,p_week,7,,,,,,,,,,,,,,,,,,,,,,,,1714.28571400000000,yes,120,yes,5,0,4,1,0,0,0,0,0,5,0,0
175,11/06/2019,pt_household,Corozal Town,Regional,18.389023,-88.396808,bzd,1,80 liters,0.50000000000000,yes,no,,,p_week,7.00000000000000,,2,Town council does not come often to pick up garbage and the household needs the council to provide a new garbage bin since their own is very old and rotten.,overflowing,no,0.00000000000000,yes,Town council should provide a new bin to the household. Town council should come at least 2 times per week,0,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Beans,df_every_day,diet_buy,Rice,df_every_day,diet_buy,Chicken,df_most_days,diet_buy,60,p_1day,1,,1800.00000000000000,5,3,2,own,N/a,,,,,N/a,,,,,,,,,,,,,,,,,,,,,,,yes,150,yes,0,20,3 five gallons,1,0,0,0,0,0,3,0,0
177,11/06/2019,pt_household,Corozal Town,Regional,18.389156,-88.39717,bzd,0,,0.50000000000000,no,no,,,other,,Never,1,The council regards the area as village as does not provide garbage collection service,,no,,yes,Provide garbage collection system,0,other,Donate it for parts,disp_burn,,disp_burn,,disp_burn,,,,,,,,,,,,,,,,3,1,1,own,Mini grocery store,250,p_week,7,,,,,,,,,,,,,,,,,,,,,,,,1071.42857100000000,yes,,yes,,,,8,0,0,1,0,0,13,6,0
179,11/06/2019,pt_household,Corozal Town,Regional,18.389699,-88.397092,bzd,2,80 liters,,yes,yes,Observations,observation,p_week,7.00000000000000,,4,There is always room for improvement,half_full,no,,yes,More training/ more professionalism,,disp_collect,,disp_collect,,disp_land_dump,,disp_collect,,Rice,df_most_days,diet_buy,Vegetables,df_most_days,diet_produce,Beans,df_most_days,diet_buy,15,p_3days,0,,128.57142860000000,4,1,2,own,Self employed (business man),250,p_week,7,,,,,,,,,,,,,,,,,,,,,,,,1071.42857100000000,yes,125,yes,4,10,4,0,0,0,3,0,0,8,6,3
219,14/06/2019,pt_household,Toledo Rural,Rural,16.230461,-88.935333,bzd,1,One fifty pound rice bag,,no,yes,Through village council with regards to waste disposal,council,other,,Disposes her own waste,3,Need improvement but happy to dispose own waste,half_full,no,0.00000000000000,yes,Have a system that operates,2,disp_burn,,disp_burn,,other,Use for compost,disp_burn,,Flour tortillas with stew chicken,df_every_day,diet_buy,Rice and beans with beef,df_most_days,diet_buy,Stew pork with White rice,df_most_days,diet_buy,100,p_week,7,,428.57142860000000,3,2,1,own,Retired Teacher,1500,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,1500.00000000000000,yes,$90 per month,yes,1,$70 per week,Uses refilled bottles Everytime,0,0,0,0,0,0,3,0,0
1150,,pt_household,Dangriga,Regional,16.9607,-88.221524,bzd,2,80L,,yes,no,,,p_3days,3.50000000000000,,5,Comes regularly,half_full,no,0.00000000000000,yes,None,0,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_some_days,diet_buy,Boil up,df_some_days,diet_produce,Fish,df_some_days,diet_buy,0,other,,No,,2,0,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,52,,0,10,15,,,,,,,,,
2010,,pt_household,Dangriga,Regional,16.957372,-88.221999,bzd,0,,,yes,no,,,p_3days,3.50000000000000,,5,Come regularly,half_full,no,0.00000000000000,yes,None,0,other,Picked up,other,Bags,other,Bags,other,None,Mangos,df_some_days,diet_produce,Rice,df_every_day,diet_buy,Flour,df_every_day,diet_buy,50,p_month,30,,50.00000000000000,2,0,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,60,yes,0,Walk,10,,,,,,,,,
1140,,pt_household,Dangriga,Regional,16.960754,-88.221521,bzd,1,40L,,yes,no,,,p_2days,2.00000000000000,,5,Good job at collecting waste.,half_full,no,0.00000000000000,yes,0,0,other,,disp_collect,,disp_collect,,disp_collect,,Hudut,df_most_days,diet_buy,Tapou,df_some_days,diet_buy,,,,200,p_month,30,,200.00000000000000,3,0,1,own,Social Security and  pension,2000,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,2000.00000000000000,yes,150 per month,yes,0,8 per wewk,2,,,,,,,,,
1100,,pt_household,Dangriga,Regional,16.956008,-88.221669,bzd,0,,,yes,no,,,p_week,7.00000000000000,,2,Garbage truck always brake down,full,yes,1.00000000000000,yes,Need more dirt truck,0,other,Truck,disp_collect,,disp_collect,,other,None,Flour,df_most_days,diet_buy,Rice,df_most_days,diet_buy,Chicken,df_some_days,diet_buy,100,p_fortnight,14,,214.28571430000000,2,3,1,rent,Shop attendant,200,p_week,7,,,,,,,,,,,,,,,,,,,,,,,,857.14285710000000,yes,40,yes,0,0,7,,,,,,,,,
1190,,pt_household,Dangriga,Regional,16.964172,-88.226795,bzd,1,80L,,yes,no,,,p_week,7.00000000000000,,4,They can pick up other items that are not bagged,half_full,yes,1.00000000000000,yes,Pick up bottles and other items,0,other,None,disp_collect,,other,Feed pet,disp_collect,,Flour,df_some_days,diet_buy,Rice,df_every_day,diet_buy,Maseca,df_some_days,diet_buy,200,p_week,7,,857.14285710000000,2,3,2,rent,Cashier,300,p_week,7,,Construction,400,p_week,7,,,,,,,,,,,,,,,,,,,3000.00000000000000,yes,70,no,0,0,3 5gallon per week,,,,,,,,,
1130,,pt_household,Dangriga,Regional,17.247133,-88.77541,bzd,2,160L plastic,,yes,yes,Television,tv,p_3days,3.50000000000000,,3,Not timely,half_full,no,0.00000000000000,yes,,0,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice,df_most_days,diet_buy,Flour,df_some_days,diet_buy,Beans,df_some_days,diet_buy,175,other,,,,4,2,3,own,Government employment,0,other,,,Government,0,,,,,0,,,,,,,,,,,,,,,,,yes,150,yes,7,30 per month,12,,,,,,,,,
1110,,pt_household,Dangriga,Regional,17.247133,-88.77541,bzd,2,2 standard size buckets,,yes,no,,,p_3days,3.50000000000000,,1,Garbage is not collected every week.,overflowing,no,0.00000000000000,yes,Be more timely with collection.,0,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice,df_some_days,diet_buy,Beans,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,350,p_fortnight,14,,750.00000000000000,2,1,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,65,no,0,10,5,,,,,,,,,
1050,,pt_household,Dangriga,Regional,17.247133,-88.77541,bzd,2,100L plastic,,yes,no,,,p_3days,3.50000000000000,,4,Sometimes take too long to pick up garbage.,full,no,0.00000000000000,yes,,0,other,Waste is kept in house.,disp_collect,,disp_collect,,disp_collect,,Rice,df_every_day,diet_buy,Chicken,df_every_day,diet_buy,Flour,df_every_day,diet_buy,100,p_week,7,,428.57142860000000,3,0,3,own,Business man,0,,,,Business man,0,,,,Government job,0,,,,,,,,,,,,,,,,,yes,90,yes,0,0,3,,,,,,,,,
950,,pt_household,Dangriga,Regional,17.247133,-88.77541,bzd,1,80L metal bin,,yes,no,,,p_3days,3.50000000000000,,5,Garbage is collected on time.,half_full,no,0.00000000000000,yes,,20,disp_collect,,disp_collect,,other,Feed to animals,disp_collect,,Rice,df_most_days,diet_buy,Flour,df_every_day,diet_buy,Potatoes,df_some_days,diet_buy,200,p_fortnight,14,,428.57142860000000,4,2,2,own,Police officer,0,p_fortnight,14,,Police officer,0,p_fortnight,14,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,150,no,0,0,2,,,,,,,,,
910,,pt_household,Dangriga,Regional,17.247133,-88.77541,bzd,1,80L plastic bin,,yes,no,,,p_fortnight,14.00000000000000,,1,,overflowing,yes,2.50000000000000,yes,More trucks,5,other,Kept on land,disp_collect,,disp_collect,,disp_collect,,Rice,df_every_day,diet_buy,Chicken,df_some_days,diet_buy,Flour,df_some_days,diet_buy,400,p_month,30,,400.00000000000000,3,4,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,100,yes,0,0,3,,,,,,,,,
1200,,pt_household,Dangriga,Regional,17.247133,-88.77541,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,4,,full,no,0.00000000000000,yes,More trucks,0,disp_collect,,disp_collect,,other,Used to fertilize plants.,disp_collect,,Rice,df_most_days,diet_buy,Chicken,df_most_days,diet_buy,Beef,df_some_days,diet_buy,300,p_fortnight,14,,642.85714290000000,1,2,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,150,yes,1,30 per week,3,,,,,,,,,
1160,,pt_household,Dangriga,Regional,16.961653,-88.222588,bzd,3,Three 240 L,,yes,no,,,p_week,7.00000000000000,,5,The garbage does not overflow,full,no,,yes,None,0,other,Get repaired,disp_collect,,disp_collect,,other,None,Hudut,df_some_days,diet_produce,Rice and beans,df_every_day,diet_buy,,,,300,p_month,30,,300.00000000000000,1,0,1,own,Music Promoter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,400,yes,0,200,3 five gallons,,,,,,,,,
931,,pt_household,Dangriga,Regional,16.958783,-88.221904,bzd,1,240 L plastic,,yes,no,,,p_week,7.00000000000000,,5,They pick up on time,half_full,no,0.00000000000000,yes,Continue to do their best,0,other,Give technician who could use for parts,disp_collect,,disp_collect,,other,None,Beans,df_every_day,diet_buy,Rice,df_most_days,diet_buy,Chicken,df_most_days,diet_buy,200,p_month,30,,200.00000000000000,1,2,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,200 per month,no,0,30 per month,0 as drinks tap water,,,,,,,,,
1040,,pt_household,Dangriga,Regional,16.958783,-88.221904,bzd,0,,,yes,no,,,p_3days,3.50000000000000,,3,Truck sometimes does not come,half_full,no,0.00000000000000,yes,Have a substitute truck in case one breaks down,0,disp_collect,,disp_collect,,disp_collect,,other,None,Rice,df_every_day,diet_buy,Beans,df_some_days,diet_buy,Chicken,df_every_day,diet_buy,200,p_month,30,,200.00000000000000,3,0,1,own,Teacher,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,38 per month,yes,0,140,0 as drinks from tap,,,,,,,,,
940,,pt_household,Dangriga,Regional,16.961372,-88.220115,bzd,2,240 L plastic,,yes,no,,,p_3days,3.50000000000000,,4,Adequate pick-up times,half_full,yes,5.00000000000000,yes,None,20,other,Give to an electronics store,disp_collect,,other,Combination of throw away in bins and use for compost,disp_collect,,Rice and beans,df_most_days,diet_buy,Fish,df_most_days,diet_buy,Calaloo,df_most_days,diet_buy,350,p_month,30,,350.00000000000000,6,2,3,own,Teacher,2000,p_month,30,,Teacher,,,,,Social Security,,,,,,,,,,,,,,,,,2000.00000000000000,yes,300 per month,yes,0,200 per month,2 five gallons per week,,,,,,,,,
1230,,pt_household,Belize City,Urban,17.506123,-88.190786,bzd,1,80L,,yes,yes,City council,,p_3days,3.50000000000000,,5,Always on time,overflowing,yes,1.00000000000000,yes,None0,0,other,,disp_collect,,disp_collect,,disp_collect,,Chicken,df_some_days,diet_buy,Beef,df_some_days,diet_buy,Potato,df_some_days,diet_buy,0,p_month,30,,0.00000000000000,2,3,2,own,Court,0,p_month,30,,Self employed,0,p_week,7,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,0,yes,0,50,4 5gallons,,,,,,,,,
1340,,pt_household,Belize City,Urban,17.514822,-88.224458,bzd,1,80 L Rubber bin,,yes,no,,,p_week,7.00000000000000,,5,The garbage truck clean drums properly and leaves no trash.,half_full,no,,yes,None,20,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice and Beans,df_most_days,diet_buy,Chicken,df_most_days,diet_buy,Pork,df_some_days,diet_buy,200,p_fortnight,14,,428.57142860000000,3,2,4,rent,Fisheries Security,,,,,Health Service Inspector,,,,,House Keeping,,,,,Babysitting,,,,,,,,,,,,,yes,100,yes,0,0,Two five gallon per week,,,,,,,,,
1390,,pt_household,Belize City,Urban,17.506514,-88.19248,bzd,1,80 L Rubber bins,,yes,no,,,p_3days,3.50000000000000,,5,N,empty,no,,yes,Garbage men would always check and call for access to drums. Garbage is not scattered.,0,other,None,disp_collect,,disp_collect,,other,None,Chicken,df_most_days,diet_buy,Vegetables,df_every_day,diet_buy,Pasta,df_some_days,diet_buy,100,p_fortnight,14,,214.28571430000000,1,,1,own,Retired,2000,p_1day,1,,,,,,,,,,,,,,,,,,,,,,,,60000.00000000000000,yes,94 per month,yes,0,,Zero as drinks from tap,,,,,,,,,
1360,,pt_household,Belize City,Urban,17.505545,-88.193303,bzd,2,160L,,yes,no,,,p_3days,3.50000000000000,,4,,full,no,0.00000000000000,yes,,0,other,A truck takes it away,disp_collect,,disp_collect,,disp_collect,,Chicken,df_some_days,diet_buy,Rice,df_some_days,diet_buy,Bread,df_every_day,diet_buy,300,p_week,7,,1285.71428600000000,4,0,2,own,Electrician,0,p_fortnight,14,,Car dealer,0,p_month,30,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,100,yes,0,100,3,,,,,,,,,
1220,,pt_household,Belize City,Urban,17.50552,-88.190561,bzd,2,160L,,yes,no,,,p_3days,3.50000000000000,,4,,full,no,0.00000000000000,yes,,0,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Flour,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,Rice,df_some_days,diet_buy,150,p_week,7,,642.85714290000000,1,0,0,own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,60,no,0,30,1,,,,,,,,,
1320,,pt_household,Belize City,Urban,17.505542,-88.192998,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,Garbage collected on time,full,no,0.00000000000000,yes,,0,disp_collect,,disp_collect,,disp_land_dump,,disp_collect,,Rice,df_some_days,diet_buy,Beans,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,100,p_month,30,,100.00000000000000,1,0,1,own,Pension,0,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,50,no,0,0,2,,,,,,,,,
1270,,pt_household,Belize City,Urban,17.505542,-88.192998,bzd,2,2 80L,,yes,no,,,p_3days,3.50000000000000,,5,Garbage collected on time.,full,no,0.00000000000000,yes,They should come on holidays.,0,disp_collect,,disp_collect,,disp_collect,,disp_collect,,Rice,df_some_days,diet_buy,Flour,df_most_days,diet_buy,Meat,df_most_days,diet_buy,100,p_week,7,,428.57142860000000,2,0,2,rent,Banking,0,p_week,7,,Marketing,0,p_week,7,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,65,yes,4,40,1,,,,,,,,,
1480,,pt_household,Belize City,Urban,17.4928,-88.196456,bzd,1,80 L rubber bin,,yes,no,,,p_3days,3.50000000000000,,3,There are days when the truck comes late,half_full,no,,yes,Need more trucks.,0,other,Sell it for parts,disp_collect,,disp_collect,,other,Nome,Rice,df_some_days,diet_buy,Beans,df_most_days,diet_buy,Chicken,df_some_days,diet_buy,100,p_week,7,,428.57142860000000,2,2,1,rent,Security Officer,600,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,600.00000000000000,yes,60 per month,yes,0,0,3 five gallon per week,,,,,,,,,
1510,,pt_household,Belize City,Urban,17.494517,-88.200003,bzd,0,,,yes,no,,,p_3days,3.50000000000000,,2,Drain needs to be cleaned,half_full,no,0.00000000000000,yes,Clean drains before rain come harder,0,other,,disp_collect,,other,Fertilizer,other,,Rice,df_some_days,diet_buy,Beans,df_some_days,diet_buy,Chicken,df_most_days,diet_buy,0,other,,,,2,0,1,own,Waste control,0,p_week,7,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,0,no,0,0,1 5 gallon,,,,,,,,,
1470,,pt_household,Belize City,Urban,17.495609,-88.198176,bzd,1,80L,,yes,no,,,p_3days,3.50000000000000,,5,Timely,half_full,no,0.00000000000000,yes,None,0,other,None,disp_collect,,disp_collect,,other,None,Rice,df_some_days,diet_buy,Potato,df_some_days,diet_buy,Chicken,df_some_days,diet_buy,200,p_week,7,,857.14285710000000,2,0,1,own,Social,0,p_month,30,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000,yes,80,no,0,0,3 5 gallons,,,,,,,,,
